Alternating,Fibered,Crossing Number,Unknotting Number,Genus-3D,Crosscap Number,Bridge Index,Braid Index,Braid Length,Signature,Nakanishi Index,Arc Index,Tunnel Number,Morse-Novikov Number,Genus-4D,Genus-4D (Top.),Concordance Genus,Determinant,Rasmussen s,Ozsvath-Szabo tau,Volume,Arf Invariant,Turaev Genus,Small or Large,Positive Braid,Positive,SQ-Positive,Q-Positive,Width,L-space,Epsilon,Quasialternating,Almost Alternating,Double Slice Genus
1.0,0.0,11.0,2.0,3.0,3.0,2.0,5.0,12.0,-2.0,1.0,13.0,1.0,2.0,1.0,1.0,3.0,67.0,2.0,1.0,10.65886042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,149.0,0.0,0.0,17.37416032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,0.0,11.0,1.0,3.0,4.0,2.0,5.0,12.0,0.0,1.0,13.0,1.0,2.0,1.0,1.0,3.0,85.0,0.0,0.0,12.23489135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0
1.0,0.0,11.0,3.0,3.0,4.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,83.0,6.0,3.0,12.39954737,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,0.0,11.0,2.0,3.0,4.0,2.0,5.0,12.0,2.0,1.0,13.0,1.0,2.0,1.0,1.0,3.0,95.0,-2.0,-1.0,13.35316245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,4.0,1.0,13.0,2.0,0.0,2.0,2.0,4.0,93.0,-4.0,-2.0,13.79681154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,4.0
1.0,0.0,11.0,1.0,2.0,3.0,2.0,6.0,13.0,0.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,53.0,0.0,0.0,9.313369225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,2.0,2.0,13.0,2.0,0.0,1.0,1.0,1.0,147.0,-2.0,-1.0,17.28551979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,3.0,4.0,3.0,2.0,4.0,11.0,-6.0,1.0,13.0,1.0,0.0,3.0,3.0,4.0,63.0,6.0,3.0,10.26133186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,0.0,11.0,2.0,3.0,4.0,2.0,5.0,12.0,-4.0,1.0,13.0,1.0,2.0,2.0,2.0,3.0,101.0,4.0,2.0,13.60801589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0
1.0,0.0,11.0,2.0,3.0,4.0,2.0,5.0,12.0,2.0,1.0,13.0,1.0,2.0,1.0,1.0,3.0,91.0,-2.0,-1.0,12.87983706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,3.0,4.0,3.0,2.0,4.0,11.0,6.0,1.0,13.0,1.0,0.0,3.0,3.0,4.0,47.0,-6.0,-3.0,8.628755386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,6.0
1.0,0.0,11.0,2.0,3.0,4.0,2.0,5.0,12.0,4.0,1.0,13.0,1.0,2.0,2.0,2.0,3.0,85.0,-4.0,-2.0,12.73555499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,4.0
1.0,0.0,11.0,2.0,3.0,5.0,2.0,5.0,12.0,4.0,1.0,13.0,1.0,2.0,2.0,2.0,3.0,105.0,-4.0,-2.0,13.9792285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,4.0
1.0,0.0,11.0,1.0,2.0,4.0,2.0,6.0,13.0,0.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,73.0,0.0,0.0,11.52243144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0
1.0,0.0,11.0,2.0,2.0,4.0,2.0,6.0,13.0,2.0,1.0,13.0,1.0,2.0,2.0,1.0,2.0,67.0,-2.0,-1.0,10.88047437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,4.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,-2.0,1.0,13.0,2.0,0.0,1.0,1.0,1.0,147.0,2.0,1.0,17.27953289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,139.0,-2.0,-1.0,17.24619221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,3.0,5.0,3.0,6.0,13.0,2.0,1.0,13.0,2.0,0.0,1.0,1.0,3.0,131.0,-2.0,-1.0,16.74395185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,2.0
1.0,0.0,11.0,2.0,3.0,4.0,2.0,5.0,12.0,-4.0,1.0,13.0,1.0,2.0,2.0,2.0,3.0,85.0,4.0,2.0,12.62146344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,2.0,1.0,13.0,1.0,0.0,1.0,1.0,4.0,79.0,-2.0,-1.0,12.24281962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,3.0,4.0,3.0,3.0,4.0,11.0,-6.0,1.0,13.0,2.0,0.0,3.0,3.0,4.0,75.0,6.0,3.0,12.69813606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,6.0
1.0,0.0,11.0,2.0,3.0,4.0,2.0,5.0,12.0,-4.0,1.0,13.0,1.0,2.0,2.0,2.0,3.0,89.0,4.0,2.0,13.0758567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0
1.0,0.0,11.0,2.0,3.0,3.0,2.0,5.0,12.0,4.0,1.0,13.0,1.0,2.0,2.0,2.0,3.0,53.0,-4.0,-2.0,9.362236961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,4.0
1.0,0.0,11.0,1.0,2.0,4.0,2.0,6.0,13.0,2.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,71.0,-2.0,-1.0,11.51442678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,3.0,5.0,3.0,6.0,13.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,3.0,133.0,0.0,0.0,16.80895098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,0.0,11.0,2.0,2.0,4.0,2.0,6.0,13.0,-2.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,71.0,2.0,1.0,11.48934266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0
1.0,0.0,11.0,1.0,2.0,3.0,2.0,6.0,13.0,-2.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,51.0,2.0,1.0,9.274415863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,4.0,4.0,11.0,2.0,2.0,13.0,2.0,0.0,1.0,1.0,2.0,99.0,-2.0,-1.0,14.73540122,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,123.0,-2.0,-1.0,16.4522958,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,173.0,0.0,0.0,18.72955937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,0.0,11.0,4.0,4.0,3.0,2.0,3.0,12.0,-8.0,1.0,13.0,1.0,2.0,4.0,4.0,4.0,37.0,8.0,4.0,7.440012119,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,8.0
1.0,0.0,11.0,3.0,3.0,4.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,71.0,6.0,3.0,11.84450583,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,0.0,11.0,3.0,3.0,5.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,99.0,6.0,3.0,13.71869537,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,-2.0,2.0,13.0,2.0,0.0,1.0,1.0,4.0,195.0,2.0,1.0,19.57372628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,0.0,11.0,3.0,3.0,3.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,47.0,6.0,3.0,9.033284111,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,159.0,-2.0,-1.0,17.71449125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,3.0,3.0,4.0,11.0,-4.0,1.0,13.0,2.0,0.0,2.0,2.0,4.0,85.0,4.0,2.0,13.80299729,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,4.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,13.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,133.0,0.0,0.0,16.92349027,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,-2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,131.0,2.0,1.0,16.85592881,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,133.0,0.0,0.0,16.92349027,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,13.0,-2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,131.0,2.0,1.0,16.85592881,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,143.0,-2.0,-1.0,17.30740339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,1.0,4.0,4.0,3.0,4.0,11.0,0.0,1.0,13.0,1.0,0.0,1.0,1.0,4.0,97.0,0.0,0.0,13.73008256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,3.0,4.0,3.0,3.0,4.0,11.0,-6.0,1.0,13.0,1.0,0.0,3.0,3.0,4.0,79.0,6.0,3.0,12.52009276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,6.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,4.0,1.0,13.0,2.0,0.0,2.0,2.0,4.0,129.0,-4.0,-2.0,15.94234856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,4.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,209.0,0.0,0.0,20.22857001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,191.0,-2.0,-1.0,19.51576318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,-2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,139.0,2.0,1.0,17.33821351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,-2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,151.0,2.0,1.0,18.0173445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,-2.0,2.0,13.0,2.0,0.0,1.0,1.0,4.0,135.0,2.0,1.0,16.92067721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,-2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,155.0,2.0,1.0,18.31109236,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,1.0,4.0,4.0,3.0,4.0,11.0,2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,127.0,-2.0,-1.0,16.64937247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,-2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,179.0,2.0,1.0,19.26434379,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,-2.0,1.0,13.0,2.0,0.0,1.0,1.0,1.0,147.0,2.0,1.0,17.89357303,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,181.0,0.0,0.0,19.3323266,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,205.0,0.0,0.0,20.20670676,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,145.0,0.0,0.0,17.55146137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,2.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,199.0,-2.0,-1.0,19.83288385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,4.0,1.0,13.0,2.0,0.0,2.0,2.0,4.0,161.0,-4.0,-2.0,18.39428691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,4.0
1.0,1.0,11.0,2.0,4.0,4.0,2.0,4.0,11.0,4.0,1.0,13.0,1.0,0.0,2.0,2.0,4.0,105.0,-4.0,-2.0,13.5238474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,4.0
1.0,0.0,11.0,1.0,3.0,4.0,2.0,5.0,12.0,2.0,1.0,13.0,1.0,2.0,1.0,1.0,3.0,83.0,-2.0,-1.0,11.98377529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-1.0,1.0,0.0,2.0
1.0,1.0,11.0,3.0,4.0,3.0,2.0,4.0,11.0,-6.0,1.0,13.0,1.0,0.0,3.0,3.0,4.0,71.0,6.0,3.0,10.86554925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,0.0,11.0,2.0,3.0,4.0,2.0,5.0,12.0,-4.0,1.0,13.0,1.0,2.0,2.0,2.0,3.0,93.0,4.0,2.0,12.82067922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0
1.0,0.0,11.0,2.0,3.0,3.0,2.0,5.0,12.0,-4.0,1.0,13.0,1.0,2.0,2.0,2.0,3.0,61.0,4.0,2.0,10.12933366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0
1.0,0.0,11.0,1.0,2.0,4.0,2.0,6.0,13.0,-2.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,79.0,2.0,1.0,11.89407865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,-2.0,2.0,13.0,2.0,0.0,1.0,1.0,4.0,171.0,2.0,1.0,18.95783376,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,157.0,0.0,0.0,18.2725218,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,15.85824766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,18.68933009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,11.0,2.0,4.0,3.0,3.0,4.0,11.0,4.0,1.0,13.0,2.0,0.0,2.0,2.0,4.0,89.0,-4.0,-2.0,14.41868438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,0.0,4.0
1.0,0.0,11.0,2.0,2.0,3.0,2.0,6.0,13.0,0.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,65.0,0.0,0.0,10.27509928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0
1.0,0.0,11.0,4.0,4.0,3.0,2.0,3.0,12.0,-8.0,1.0,13.0,1.0,2.0,4.0,4.0,4.0,49.0,8.0,4.0,8.78087299,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,8.0
1.0,0.0,11.0,3.0,3.0,4.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,75.0,6.0,3.0,11.73380311,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,0.0,11.0,3.0,3.0,3.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,55.0,6.0,3.0,10.11714124,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,1.0,11.0,2.0,4.0,4.0,3.0,4.0,11.0,-4.0,1.0,13.0,2.0,0.0,2.0,2.0,4.0,145.0,4.0,2.0,17.56001205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,4.0
1.0,1.0,11.0,2.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,185.0,0.0,0.0,19.32426373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,1.0,11.0,1.0,4.0,5.0,3.0,4.0,11.0,0.0,1.0,13.0,2.0,0.0,1.0,1.0,4.0,165.0,0.0,0.0,18.52526402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,2.0
1.0,0.0,11.0,4.0,4.0,3.0,2.0,3.0,12.0,-8.0,1.0,13.0,1.0,2.0,4.0,4.0,4.0,45.0,8.0,4.0,8.423244315,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,8.0
1.0,0.0,11.0,3.0,3.0,2.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,31.0,6.0,3.0,6.102803165,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,0.0,11.0,4.0,4.0,2.0,2.0,3.0,12.0,-8.0,1.0,13.0,1.0,2.0,4.0,4.0,4.0,25.0,8.0,4.0,5.140206563,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,8.0
1.0,0.0,11.0,4.0,3.0,3.0,2.0,4.0,13.0,-6.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,51.0,6.0,3.0,9.83267992,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,6.0
1.0,1.0,11.0,5.0,5.0,1.0,2.0,2.0,11.0,-10.0,1.0,13.0,1.0,0.0,5.0,5.0,5.0,11.0,10.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,10.0
0.0,1.0,11.0,2.0,4.0,3.0,3.0,4.0,11.0,-4.0,1.0,10.0,2.0,0.0,2.0,2.0,4.0,21.0,4.0,2.0,9.27292053,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,4.0
